theta_deg,initial_intensity,mrev_intensity,mrev_norm_intensity,mrevGss_intensity,mrevGss_norm_intensity,pfpd_intensity,pfpd_norm_intensity,fivePps_intensity,fivePps_norm_intensity,spgd_intensity,spgd_norm_intensity,hillClimb_intensity,hillClimb_norm_intensity
-14.8666666666667,155.194840675641,18.1847177943681,0.00130946516333999,35.193051137409,0.00309948605375881,5.8659431133301,0.000438777760106173,1.42781876722614,9.29393756834638e-05,24.0662088079061,0.00200726549545055,11.4403027082965,0.000867072026519236
-14.8533333333333,113.995746730099,17.8032438698015,0.00128199556933302,31.1084468833246,0.00273975100631357,4.20404645479399,0.000314466412506616,0.312798724812529,2.03606500110218e-05,22.3162614077621,0.00186130943468503,8.58910731361131,0.000650977065406085
-14.84,74.9551013957145,18.3709990318898,0.00132287910761325,25.9497887989092,0.00228542299916447,4.11213071181042,0.000307591033211993,0.0638189966522481,4.15409703370678e-06,22.0228061967875,0.0018368335180938,5.72114741729307,0.000433611505885254
-14.8266666666667,41.8404687600775,19.4685660638612,0.00140191392184842,20.2347714364297,0.00178209589226392,5.65531723563284,0.000423022757193447,1.11013167938822,7.22605330431512e-05,22.8309920746722,0.00190424104536729,3.78841624703998,0.000287127870334865
-14.8133333333333,17.5361523943199,20.5730878098935,0.00148144953878435,14.5341656806916,0.00128003802950858,8.65106468718662,0.000647107329996323,3.71751431470226,0.000241979911900153,24.3485263636396,0.00203081246510028,3.84538520402798,0.000291445604772822
-14.8,3.67017120694488,21.1631360216691,0.00152393837951029,9.38670782598993,0.000826696437423653,12.6795069838174,0.000948438395348088,7.90663514745818,0.000514657568053459,26.1854349790015,0.00218402161039368,6.83094387260632,0.000517724093293844
-14.7866666666667,0.425529673262786,20.822461709429,0.00149940672887003,5.21923241464538,0.000459662847002309,17.1400110614738,0.00128208806605338,13.4113020574112,0.000872966561953542,27.9859081081599,0.00233419181860937,13.3488708089065,0.00101172431876547
-14.7733333333333,6.56309699482244,19.3238824782439,0.00139149538705369,2.28713677696015,0.000201430348154484,21.3469334022286,0.00159676959738673,19.6893535152553,0.0012816165926113,29.4516143249499,0.0024564404676971,23.4930417398961,0.00178056121677097
-14.76,19.6512486300472,16.6781259874474,0.00120097684315571,0.646840364243811,5.69678565280988e-05,24.6488739423407,0.00184375768544059,25.9889140609933,0.00169166668975248,30.3572081501292,0.00253197239932309,36.7565927353645,0.00278581906122835
-14.7466666666667,36.4660421202929,13.1387007135891,0.000946106014431722,0.166003446500542,1.46200840982896e-05,26.5496524249736,0.00198593760586505,31.4614979378807,0.00204788733943717,30.5593735150757,0.00254883419773394,52.0489692214806,0.00394484362624235
-14.7333333333333,53.4999709044609,9.16171094223842,0.000659726560022147,0.56998727834087,5.01993309173344e-05,26.8072394636597,0.00200520534537146,35.3033199190912,0.00229795866824761,30.0006805252353,0.00250223586685399,67.8241533291391,0.00514046066555566
-14.72,67.5012397197885,5.32759155025369,0.000383635073056909,1.51578106963065,0.000133496304924748,25.489657796415,0.00190664906524034,36.8993323653451,0.00240184608291301,28.7090007702326,0.00239450206365782,82.3014452457417,0.00623770915283003
-14.7066666666667,75.9614899233717,2.23858411514615,0.000161198427555362,2.67884397445266,0.000235928379912078,22.9741531389565,0.00171848708040484,35.9425117478433,0.00233956485165813,26.79254067734,0.00223465785019752,93.7413645808308,0.00710475212310903
-14.6933333333333,77.478534784844,0.410190426754049,2.9537443486549e-05,3.83521966576356,0.000337771505537352,19.8864794475411,0.00148752634313153,32.5043697664495,0.00211576980385761,24.430032644504,0.00203761057553585,100.7273520352,0.00763422712510398
-14.68,71.9405347537609,0.176027850795376,1.26756071224565e-05,4.92158809337797,0.00043344902373513,16.9889592230365,0.00127078925424274,27.0410594526519,0.00176015278761975,21.8555098463886,0.00182288000367236,102.401467417783,0.00776111001049741
-14.6666666666667,60.5060042665815,1.62324660929498,0.000116888527521711,6.05968438051785,0.000533682264554511,15.0367039589021,0.00112475882479555,20.331250273817,0.00132339884492744,19.3374833387478,0.00161286155973046,98.6098307001291,0.00747373805746188
-14.6533333333333,45.3857132479795,4.57033785522464,0.000329105915955658,7.5381197788694,0.000663889500087524,14.6287567111316,0.001094244007969,13.3548862450174,0.000869294351934382,17.1531798813578,0.00143067761058381,89.9297894947776,0.00681586902111753
-14.64,29.4630031097799,8.59169761600126,0.000618680413373764,9.75289095840223,0.000858946540081765,16.0832720496172,0.00120304304845244,7.13346042882426,0.00046433018947188,15.5595866090923,0.00129776241755391,77.5726443760439,0.00587930858794626
-14.6266666666667,15.8135806752647,13.0850348887117,0.00094224158667796,13.1162135913085,0.00115515761749822,19.3624560422199,0.00144832892652046,2.56021448108847,0.00016664911608522,14.7641002898266,0.00123141410928857,63.179022115733,0.00478840150791336
-14.6133333333333,7.20074087093651,17.3700942580183,0.00125080485559426,17.9501539113157,0.00158088741705625,24.0642720880478,0.00180002894698801,0.251091179264465,1.63439912516348e-05,14.8982996634497,0.00124260713825025,48.5441535236132,0.00367921012621945
-14.6,5.62498465367997,20.8015660109324,0.00149790204842602,24.3854943620049,0.00214765407505991,29.4854036998998,0.00220553441131543,0.443769036565799,2.8885750875934e-05,15.9985185519436,0.00133437196211362,35.3234672252124,0.00267720104018221
-14.5866666666667,11.9977843776996,22.8764864229366,0.00164731520000455,32.2865060188653,0.00284350381384523,34.7460149893023,0.00259903281280997,2.96330587461156,0.000192887083618168,17.9963859113958,0.00150100602762535,24.7724863242819,0.00187753160618191
-14.5733333333333,25.9893422531546,23.3173563944517,0.0016790618498998,41.2186440965618,0.00363016585385915,38.9542112805691,0.00291380963677424,7.26049192338306,0.000472598905409385,20.7213563537198,0.0017282848312233,17.568301147429,0.00133151917976389
-14.56,46.0727657057319,22.116471573956,0.0015925872146921,50.4691922749003,0.00444487057941524,41.3793636793724,0.00309521319233292,12.5153763427015,0.000814649093031595,23.9156608443149,0.00199470889648064,13.7441734550146,0.00104168470313544
-14.5466666666667,69.7564547333847,19.5338052206115,0.00140661173481512,59.12174673333,0.00520690941965618,41.6005192361356,0.00311175582460139,17.7862502545553,0.00115774006642287,27.2603419378602,0.00227367526820737,12.747134430124,0.000966118114569237
-14.5333333333333,93.9674224324732,16.0489939123253,0.00115567360860305,66.1757589786974,0.00582816310102056,39.5997707408985,0.00296209805835389,22.1760277659207,0.00144347883849981,30.4094182772816,0.00253632703563422,13.6049505779343,0.00103113286152374
-14.52,115.525224193912,12.2760762875005,0.000883989205813498,70.6938798361214,0.00622607837503602,35.7802098083948,0.0026763915047488,24.9850847866252,0.00162632557770518,33.0280356195091,0.00275473535573136,15.1680652875696,0.00114960289448735
-14.5066666666667,131.632649840436,8.85617472554413,0.000637725172020196,71.9541059075208,0.00633706770408382,30.9022005258722,0.00231151207352853,25.8227261745558,0.00168084921153592,34.8299035393486,0.00290502189781707,16.378056372225,0.00124130933343336
-14.4933333333333,140.307324624169,6.3471184446405,0.000457050287215537,69.5817927494538,0.00612813578965935,25.9475305582754,0.00194089835490805,24.6578940606336,0.00160502812560476,35.609460211809,0.00297004157843515,16.5094518598591,0.00125126792934147
